Ch,AziCorr(deg),Dist(m),Rfl,Azi(deg),Ele(deg),t(us),x(m),y(m),z(m),
5,0.00,0.000,0,244.44,0.00,967648,0.000,0.000,0.000,
6,0.00,0.000,0,244.44,0.00,967648,0.000,0.000,0.000,
7,0.00,0.000,0,244.44,0.00,967648,0.000,0.000,0.000,
8,0.00,0.000,0,244.44,0.00,967648,0.000,0.000,0.000,
9,0.00,0.000,0,244.44,0.00,967648,0.000,0.000,0.000,
10,0.00,0.000,0,244.44,0.00,967648,0.000,0.000,0.000,
11,0.00,0.000,0,244.44,0.00,967648,0.000,0.000,0.000,
12,0.00,0.000,0,244.44,0.00,967648,0.000,0.000,0.000,
13,0.00,0.000,0,244.44,0.00,967648,0.000,0.000,0.000,
14,0.00,0.000,0,244.44,0.00,967648,0.000,0.000,0.000,
15,0.00,0.000,0,244.44,0.00,967648,0.000,0.000,0.000,
16,0.00,0.000,0,244.44,0.00,967648,0.000,0.000,0.000,
25,244.58,11.048,6,244.44,-9.00,967648,-9.856,-4.684,-1.728,
26,244.59,9.868,7,244.44,-10.00,967648,-8.777,-4.171,-1.714,
27,244.59,9.032,5,244.44,-11.00,967648,-8.008,-3.804,-1.723,
28,244.60,8.372,6,244.44,-12.00,967648,-7.397,-3.514,-1.741,
29,244.61,7.728,8,244.44,-13.00,967648,-6.802,-3.230,-1.738,
30,244.61,7.228,6,244.44,-14.00,967648,-6.336,-3.007,-1.749,
31,244.62,6.828,6,244.44,-15.00,967648,-5.958,-2.828,-1.767,
32,244.62,6.456,7,244.44,-16.00,967648,-5.607,-2.660,-1.780,
1,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
2,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
3,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
4,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
5,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
6,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
7,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
8,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
9,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
10,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
11,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
12,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
13,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
14,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
15,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
16,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
25,244.76,11.044,7,244.62,-9.00,967648,-9.867,-4.651,-1.728,
26,244.77,9.872,6,244.62,-10.00,967648,-8.794,-4.146,-1.714,
27,244.77,9.024,6,244.62,-11.00,967648,-8.013,-3.776,-1.722,
28,244.78,8.368,5,244.62,-12.00,967648,-7.404,-3.489,-1.740,
29,244.79,7.732,7,244.62,-13.00,967648,-6.816,-3.210,-1.739,
30,244.79,7.228,6,244.62,-14.00,967648,-6.345,-2.987,-1.749,
31,244.80,6.824,6,244.62,-15.00,967648,-5.964,-2.808,-1.766,
32,244.80,6.444,7,244.62,-16.00,967648,-5.605,-2.637,-1.776,
1,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
2,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
3,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
4,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
5,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
6,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
7,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
8,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
9,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
10,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
11,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
12,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
13,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
14,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
15,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
16,0.00,0.000,0,244.62,0.00,967648,0.000,0.000,0.000,
25,244.76,11.044,7,244.62,-9.00,967648,-9.867,-4.651,-1.728,
26,244.77,9.872,6,244.62,-10.00,967648,-8.794,-4.146,-1.714,
27,244.77,9.024,6,244.62,-11.00,967648,-8.013,-3.776,-1.722,
28,244.78,8.368,5,244.62,-12.00,967648,-7.404,-3.489,-1.740,
29,244.79,7.732,7,244.62,-13.00,967648,-6.816,-3.210,-1.739,
30,244.79,7.228,6,244.62,-14.00,967648,-6.345,-2.987,-1.749,
31,244.80,6.824,6,244.62,-15.00,967648,-5.964,-2.808,-1.766,
32,244.80,6.444,7,244.62,-16.00,967648,-5.605,-2.637,-1.776,
1,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
2,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
3,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
4,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
5,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
6,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
7,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
8,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
9,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
10,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
11,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
12,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
13,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
14,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
15,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
16,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
25,244.94,11.040,6,244.80,-9.00,967848,-9.878,-4.619,-1.727,
26,244.95,9.876,6,244.80,-10.00,967848,-8.810,-4.120,-1.715,
27,244.95,9.036,5,244.80,-11.00,967848,-8.036,-3.756,-1.724,
28,244.96,8.364,6,244.80,-12.00,967848,-7.412,-3.464,-1.739,
29,244.97,7.728,7,244.80,-13.00,967848,-6.822,-3.187,-1.738,
30,244.97,7.228,7,244.80,-14.00,967848,-6.355,-2.967,-1.749,
31,244.98,6.828,6,244.80,-15.00,967848,-5.976,-2.790,-1.767,
32,244.98,6.444,7,244.80,-16.00,967848,-5.613,-2.620,-1.776,
1,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
2,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
3,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
4,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
5,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
6,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
7,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
8,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
9,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
10,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
11,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
12,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
13,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
14,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
15,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
16,0.00,0.000,0,244.80,0.00,967848,0.000,0.000,0.000,
25,244.94,11.040,6,244.80,-9.00,967848,-9.878,-4.619,-1.727,
26,244.95,9.876,6,244.80,-10.00,967848,-8.810,-4.120,-1.715,
27,244.95,9.036,5,244.80,-11.00,967848,-8.036,-3.756,-1.724,
28,244.96,8.364,6,244.80,-12.00,967848,-7.412,-3.464,-1.739,
29,244.97,7.728,7,244.80,-13.00,967848,-6.822,-3.187,-1.738,
30,244.97,7.228,7,244.80,-14.00,967848,-6.355,-2.967,-1.749,
31,244.98,6.828,6,244.80,-15.00,967848,-5.976,-2.790,-1.767,
32,244.98,6.444,7,244.80,-16.00,967848,-5.613,-2.620,-1.776,
1,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
2,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
3,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
4,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
5,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
6,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
7,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
8,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
9,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
10,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
11,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
12,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
13,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
14,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
15,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
16,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
25,245.12,11.036,6,244.98,-9.00,967848,-9.888,-4.586,-1.726,
26,245.13,9.864,7,244.98,-10.00,967848,-8.813,-4.087,-1.713,
27,245.13,9.024,6,244.98,-11.00,967848,-8.037,-3.725,-1.722,
28,245.14,8.372,6,244.98,-12.00,967848,-7.430,-3.444,-1.741,
29,245.15,7.712,8,244.98,-13.00,967848,-6.818,-3.159,-1.735,
30,245.15,7.224,6,244.98,-14.00,967848,-6.360,-2.946,-1.748,
31,245.16,6.820,8,244.98,-15.00,967848,-5.978,-2.768,-1.765,
32,245.16,6.448,5,244.98,-16.00,967848,-5.625,-2.604,-1.777,
1,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
2,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
3,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
4,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
5,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
6,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
7,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
8,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
9,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
10,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
11,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
12,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
13,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
14,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
15,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
16,0.00,0.000,0,244.98,0.00,967848,0.000,0.000,0.000,
25,245.12,11.036,6,244.98,-9.00,967848,-9.888,-4.586,-1.726,
26,245.13,9.864,7,244.98,-10.00,967848,-8.813,-4.087,-1.713,
27,245.13,9.024,6,244.98,-11.00,967848,-8.037,-3.725,-1.722,
28,245.14,8.372,6,244.98,-12.00,967848,-7.430,-3.444,-1.741,
29,245.15,7.712,8,244.98,-13.00,967848,-6.818,-3.159,-1.735,
30,245.15,7.224,6,244.98,-14.00,967848,-6.360,-2.946,-1.748,
31,245.16,6.820,8,244.98,-15.00,967848,-5.978,-2.768,-1.765,
32,245.16,6.448,5,244.98,-16.00,967848,-5.625,-2.604,-1.777,
1,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
2,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
3,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
4,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
5,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
6,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
7,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
8,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
9,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
10,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
11,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
12,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
13,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
14,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
15,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
16,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
25,245.30,11.036,7,245.16,-9.00,967848,-9.903,-4.555,-1.726,
26,245.31,9.860,7,245.16,-10.00,967848,-8.822,-4.058,-1.712,
27,245.31,9.020,7,245.16,-11.00,967848,-8.045,-3.699,-1.721,
28,245.32,8.364,6,245.16,-12.00,967848,-7.433,-3.417,-1.739,
29,245.33,7.712,9,245.16,-13.00,967848,-6.828,-3.138,-1.735,
30,245.33,7.224,6,245.16,-14.00,967848,-6.370,-2.926,-1.748,
31,245.34,6.824,8,245.16,-15.00,967848,-5.990,-2.751,-1.766,
32,245.34,6.448,6,245.16,-16.00,967848,-5.633,-2.586,-1.777,
1,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
2,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
3,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
4,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
5,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
6,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
7,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
8,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
9,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
10,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
11,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
12,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
13,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
14,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
15,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
16,0.00,0.000,0,245.16,0.00,967848,0.000,0.000,0.000,
25,245.30,11.036,7,245.16,-9.00,967848,-9.903,-4.555,-1.726,
26,245.31,9.860,7,245.16,-10.00,967848,-8.822,-4.058,-1.712,
27,245.31,9.020,7,245.16,-11.00,967848,-8.045,-3.699,-1.721,
28,245.32,8.364,6,245.16,-12.00,967848,-7.433,-3.417,-1.739,
29,245.33,7.712,9,245.16,-13.00,967848,-6.828,-3.138,-1.735,
30,245.33,7.224,6,245.16,-14.00,967848,-6.370,-2.926,-1.748,
31,245.34,6.824,8,245.16,-15.00,967848,-5.990,-2.751,-1.766,
32,245.34,6.448,6,245.16,-16.00,967848,-5.633,-2.586,-1.777,
1,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
2,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
3,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
4,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
5,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
6,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
7,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
8,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
9,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
10,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
11,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
12,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
13,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
14,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
15,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
16,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
17,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
25,245.48,11.036,7,245.34,-9.00,967848,-9.917,-4.524,-1.726,
26,245.49,9.856,7,245.34,-10.00,967848,-8.831,-4.028,-1.711,
27,245.49,9.024,8,245.34,-11.00,967848,-8.060,-3.675,-1.722,
28,245.50,8.356,6,245.34,-12.00,967848,-7.437,-3.391,-1.737,
29,245.51,7.716,7,245.34,-13.00,967848,-6.841,-3.118,-1.736,
30,245.51,7.228,8,245.34,-14.00,967848,-6.382,-2.907,-1.749,
31,245.52,6.820,9,245.34,-15.00,967848,-5.995,-2.731,-1.765,
32,245.52,6.436,8,245.34,-16.00,967848,-5.631,-2.564,-1.774,
1,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
2,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
3,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
4,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
5,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
6,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
7,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
8,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
9,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
10,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
11,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
12,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
13,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
14,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
15,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
16,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
17,0.00,0.000,0,245.34,0.00,967848,0.000,0.000,0.000,
25,245.48,11.036,7,245.34,-9.00,967848,-9.917,-4.524,-1.726,
26,245.49,9.856,7,245.34,-10.00,967848,-8.831,-4.028,-1.711,
27,245.49,9.024,8,245.34,-11.00,967848,-8.060,-3.675,-1.722,
28,245.50,8.356,6,245.34,-12.00,967848,-7.437,-3.391,-1.737,
29,245.51,7.716,7,245.34,-13.00,967848,-6.841,-3.118,-1.736,
30,245.51,7.228,8,245.34,-14.00,967848,-6.382,-2.907,-1.749,
31,245.52,6.820,9,245.34,-15.00,967848,-5.995,-2.731,-1.765,
32,245.52,6.436,8,245.34,-16.00,967848,-5.631,-2.564,-1.774,
1,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
2,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
3,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
4,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
5,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
6,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
7,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
8,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
9,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
10,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
11,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
12,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
13,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
14,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
15,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
16,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
17,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
25,245.66,11.032,6,245.52,-9.00,968048,-9.928,-4.491,-1.726,
26,245.67,9.856,7,245.52,-10.00,968048,-8.844,-4.000,-1.711,
27,245.67,9.020,7,245.52,-11.00,968048,-8.068,-3.648,-1.721,
28,245.68,8.360,6,245.52,-12.00,968048,-7.451,-3.369,-1.738,
29,245.69,7.708,8,245.52,-13.00,968048,-6.844,-3.093,-1.734,
30,245.69,7.212,7,245.52,-14.00,968048,-6.377,-2.881,-1.745,
31,245.70,6.816,7,245.52,-15.00,968048,-6.000,-2.710,-1.764,
32,245.70,6.440,5,245.52,-16.00,968048,-5.642,-2.547,-1.775,
1,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
2,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
3,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
4,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
5,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
6,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
7,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
8,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
9,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
10,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
11,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
12,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
13,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
14,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
15,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
16,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
17,0.00,0.000,0,245.52,0.00,968048,0.000,0.000,0.000,
25,245.66,11.032,6,245.52,-9.00,968048,-9.928,-4.491,-1.726,
26,245.67,9.856,7,245.52,-10.00,968048,-8.844,-4.000,-1.711,
27,245.67,9.020,7,245.52,-11.00,968048,-8.068,-3.648,-1.721,
28,245.68,8.360,6,245.52,-12.00,968048,-7.451,-3.369,-1.738,
29,245.69,7.708,8,245.52,-13.00,968048,-6.844,-3.093,-1.734,
30,245.69,7.212,7,245.52,-14.00,968048,-6.377,-2.881,-1.745,
31,245.70,6.816,7,245.52,-15.00,968048,-6.000,-2.710,-1.764,
32,245.70,6.440,5,245.52,-16.00,968048,-5.642,-2.547,-1.775,
1,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
2,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
3,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
4,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
5,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
6,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
7,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
8,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
9,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
10,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
11,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
12,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
13,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
14,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
15,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
16,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
17,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
25,245.84,11.032,6,245.70,-9.00,968048,-9.942,-4.460,-1.726,
26,245.85,9.848,7,245.70,-10.00,968048,-8.849,-3.969,-1.710,
27,245.85,9.012,5,245.70,-11.00,968048,-8.072,-3.619,-1.720,
28,245.86,8.348,5,245.70,-12.00,968048,-7.451,-3.341,-1.736,
29,245.87,7.716,8,245.70,-13.00,968048,-6.861,-3.075,-1.736,
30,245.87,7.220,9,245.70,-14.00,968048,-6.393,-2.864,-1.747,
31,245.88,6.816,8,245.70,-15.00,968048,-6.008,-2.691,-1.764,
32,245.88,6.432,5,245.70,-16.00,968048,-5.643,-2.527,-1.773,
1,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
2,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
3,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
4,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
5,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
6,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
7,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
8,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
9,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
10,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
11,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
12,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
13,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
14,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
15,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
16,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
17,0.00,0.000,0,245.70,0.00,968048,0.000,0.000,0.000,
25,245.84,11.032,6,245.70,-9.00,968048,-9.942,-4.460,-1.726,
26,245.85,9.848,7,245.70,-10.00,968048,-8.849,-3.969,-1.710,
27,245.85,9.012,5,245.70,-11.00,968048,-8.072,-3.619,-1.720,
28,245.86,8.348,5,245.70,-12.00,968048,-7.451,-3.341,-1.736,
29,245.87,7.716,8,245.70,-13.00,968048,-6.861,-3.075,-1.736,
30,245.87,7.220,9,245.70,-14.00,968048,-6.393,-2.864,-1.747,
31,245.88,6.816,8,245.70,-15.00,968048,-6.008,-2.691,-1.764,
32,245.88,6.432,5,245.70,-16.00,968048,-5.643,-2.527,-1.773,
1,0.00,0.000,0,245.88,0.00,968048,0.000,0.000,0.000,
2,0.00,0.000,0,245.88,0.00,968048,0.000,0.000,0.000,
3,0.00,0.000,0,245.88,0.00,968048,0.000,0.000,0.000,
4,0.00,0.000,0,245.88,0.00,968048,0.000,0.000,0.000,
5,0.00,0.000,0,245.88,0.00,968048,0.000,0.000,0.000,
6,0.00,0.000,0,245.88,0.00,968048,0.000,0.000,0.000,
7,0.00,0.000,0,245.88,0.00,968048,0.000,0.000,0.000,
8,0.00,0.000,0,245.88,0.00,968048,0.000,0.000,0.000,
9,0.00,0.000,0,245.88,0.00,968048,0.000,0.000,0.000,
10,0.00,0.000,0,245.88,0.00,968048,0.000,0.000,0.000,
11,0.00,0.000,0,245.88,0.00,968048,0.000,0.000,0.000,
12,0.00,0.000,0,245.88,0.00,968048,0.000,0.000,0.000,
