Ch,AziCorr(deg),Dist(m),Rfl,Azi(deg),Ele(deg),t(us),x(m),y(m),z(m),
31,218.35,7.188,9,218.17,-15.00,960495,-4.307,-5.446,-1.860,
32,218.35,6.772,7,218.17,-16.00,960495,-4.039,-5.105,-1.867,
1,0.00,0.000,0,218.17,0.00,960495,0.000,0.000,0.000,
2,0.00,0.000,0,218.17,0.00,960495,0.000,0.000,0.000,
3,0.00,0.000,0,218.17,0.00,960495,0.000,0.000,0.000,
4,0.00,0.000,0,218.17,0.00,960495,0.000,0.000,0.000,
5,0.00,0.000,0,218.17,0.00,960495,0.000,0.000,0.000,
6,0.00,0.000,0,218.17,0.00,960495,0.000,0.000,0.000,
7,0.00,0.000,0,218.17,0.00,960495,0.000,0.000,0.000,
8,0.00,0.000,0,218.17,0.00,960495,0.000,0.000,0.000,
23,218.30,14.960,9,218.17,-7.00,960495,-9.203,-11.653,-1.823,
24,218.31,13.012,6,218.17,-8.00,960495,-7.986,-10.112,-1.811,
25,218.31,11.616,5,218.17,-9.00,960495,-7.112,-9.002,-1.817,
26,218.32,10.520,7,218.17,-10.00,960495,-6.422,-8.129,-1.827,
27,218.32,9.524,17,218.17,-11.00,960495,-5.797,-7.335,-1.817,
28,218.33,8.800,10,218.17,-12.00,960495,-5.337,-6.753,-1.830,
29,218.34,8.216,7,218.17,-13.00,960495,-4.965,-6.280,-1.848,
30,218.34,7.668,6,218.17,-14.00,960495,-4.615,-5.836,-1.855,
31,218.35,7.188,9,218.17,-15.00,960495,-4.307,-5.446,-1.860,
32,218.35,6.772,7,218.17,-16.00,960495,-4.039,-5.105,-1.867,
1,0.00,0.000,0,218.34,0.00,960495,0.000,0.000,0.000,
2,0.00,0.000,0,218.34,0.00,960495,0.000,0.000,0.000,
3,0.00,0.000,0,218.34,0.00,960495,0.000,0.000,0.000,
4,0.00,0.000,0,218.34,0.00,960495,0.000,0.000,0.000,
5,0.00,0.000,0,218.34,0.00,960495,0.000,0.000,0.000,
6,0.00,0.000,0,218.34,0.00,960495,0.000,0.000,0.000,
7,0.00,0.000,0,218.34,0.00,960495,0.000,0.000,0.000,
8,0.00,0.000,0,218.34,0.00,960495,0.000,0.000,0.000,
23,218.47,14.944,10,218.34,-7.00,960495,-9.227,-11.613,-1.821,
24,218.48,13.016,5,218.34,-8.00,960495,-8.019,-10.091,-1.811,
25,218.48,11.616,5,218.34,-9.00,960495,-7.139,-8.981,-1.817,
26,218.49,10.512,7,218.34,-10.00,960495,-6.442,-8.104,-1.825,
27,218.49,9.524,23,218.34,-11.00,960495,-5.819,-7.318,-1.817,
28,218.50,8.804,8,218.34,-12.00,960495,-5.360,-6.740,-1.830,
29,218.51,8.208,6,218.34,-13.00,960495,-4.979,-6.259,-1.846,
30,218.51,7.660,6,218.34,-14.00,960495,-4.628,-5.816,-1.853,
31,218.52,7.192,8,218.34,-15.00,960495,-4.326,-5.436,-1.861,
32,218.52,6.772,8,218.34,-16.00,960495,-4.054,-5.093,-1.867,
1,0.00,0.000,0,218.34,0.00,960495,0.000,0.000,0.000,
2,0.00,0.000,0,218.34,0.00,960495,0.000,0.000,0.000,
3,0.00,0.000,0,218.34,0.00,960495,0.000,0.000,0.000,
4,0.00,0.000,0,218.34,0.00,960495,0.000,0.000,0.000,
5,0.00,0.000,0,218.34,0.00,960495,0.000,0.000,0.000,
6,0.00,0.000,0,218.34,0.00,960495,0.000,0.000,0.000,
7,0.00,0.000,0,218.34,0.00,960495,0.000,0.000,0.000,
8,0.00,0.000,0,218.34,0.00,960495,0.000,0.000,0.000,
23,218.47,14.944,10,218.34,-7.00,960495,-9.227,-11.613,-1.821,
24,218.48,13.016,5,218.34,-8.00,960495,-8.019,-10.091,-1.811,
25,218.48,11.616,5,218.34,-9.00,960495,-7.139,-8.981,-1.817,
26,218.49,10.512,7,218.34,-10.00,960495,-6.442,-8.104,-1.825,
27,218.49,9.524,23,218.34,-11.00,960495,-5.819,-7.318,-1.817,
28,218.50,8.804,8,218.34,-12.00,960495,-5.360,-6.740,-1.830,
29,218.51,8.208,6,218.34,-13.00,960495,-4.979,-6.259,-1.846,
30,218.51,7.660,6,218.34,-14.00,960495,-4.628,-5.816,-1.853,
31,218.52,7.192,8,218.34,-15.00,960495,-4.326,-5.436,-1.861,
32,218.52,6.772,8,218.34,-16.00,960495,-4.054,-5.093,-1.867,
1,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
2,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
3,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
4,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
5,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
6,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
7,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
8,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
9,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
23,218.65,14.932,10,218.52,-7.00,960495,-9.256,-11.575,-1.820,
24,218.66,13.012,5,218.52,-8.00,960495,-8.048,-10.063,-1.811,
25,218.66,11.604,6,218.52,-9.00,960495,-7.160,-8.950,-1.815,
26,218.67,10.516,7,218.52,-10.00,960495,-6.470,-8.087,-1.826,
27,218.67,9.520,14,218.52,-11.00,960495,-5.839,-7.296,-1.817,
28,218.68,8.792,7,218.52,-12.00,960495,-5.373,-6.714,-1.828,
29,218.69,8.204,6,218.52,-13.00,960495,-4.996,-6.240,-1.845,
30,218.69,7.660,6,218.52,-14.00,960495,-4.646,-5.801,-1.853,
31,218.70,7.192,8,218.52,-15.00,960495,-4.343,-5.422,-1.861,
32,218.70,6.760,7,218.52,-16.00,960495,-4.063,-5.071,-1.863,
1,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
2,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
3,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
4,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
5,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
6,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
7,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
8,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
9,0.00,0.000,0,218.52,0.00,960495,0.000,0.000,0.000,
23,218.65,14.932,10,218.52,-7.00,960495,-9.256,-11.575,-1.820,
24,218.66,13.012,5,218.52,-8.00,960495,-8.048,-10.063,-1.811,
25,218.66,11.604,6,218.52,-9.00,960495,-7.160,-8.950,-1.815,
26,218.67,10.516,7,218.52,-10.00,960495,-6.470,-8.087,-1.826,
27,218.67,9.520,14,218.52,-11.00,960495,-5.839,-7.296,-1.817,
28,218.68,8.792,7,218.52,-12.00,960495,-5.373,-6.714,-1.828,
29,218.69,8.204,6,218.52,-13.00,960495,-4.996,-6.240,-1.845,
30,218.69,7.660,6,218.52,-14.00,960495,-4.646,-5.801,-1.853,
31,218.70,7.192,8,218.52,-15.00,960495,-4.343,-5.422,-1.861,
32,218.70,6.760,7,218.52,-16.00,960495,-4.063,-5.071,-1.863,
1,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
2,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
3,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
4,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
5,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
6,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
7,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
8,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
9,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
23,218.83,14.924,9,218.70,-7.00,960495,-9.288,-11.539,-1.819,
24,218.84,13.012,5,218.70,-8.00,960495,-8.079,-10.038,-1.811,
25,218.84,11.604,6,218.70,-9.00,960495,-7.188,-8.927,-1.815,
26,218.85,10.504,8,218.70,-10.00,960495,-6.487,-8.057,-1.824,
27,218.85,9.520,23,218.70,-11.00,960495,-5.862,-7.278,-1.817,
28,218.86,8.792,9,218.70,-12.00,960495,-5.395,-6.698,-1.828,
29,218.87,8.208,7,218.70,-13.00,960495,-5.018,-6.228,-1.846,
30,218.87,7.656,6,218.70,-14.00,960495,-4.662,-5.784,-1.852,
31,218.88,7.188,8,218.70,-15.00,960495,-4.357,-5.406,-1.860,
32,218.88,6.768,8,218.70,-16.00,960495,-4.084,-5.065,-1.866,
1,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
2,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
3,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
4,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
5,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
6,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
7,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
8,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
9,0.00,0.000,0,218.70,0.00,960495,0.000,0.000,0.000,
23,218.83,14.924,9,218.70,-7.00,960495,-9.288,-11.539,-1.819,
24,218.84,13.012,5,218.70,-8.00,960495,-8.079,-10.038,-1.811,
25,218.84,11.604,6,218.70,-9.00,960495,-7.188,-8.927,-1.815,
26,218.85,10.504,8,218.70,-10.00,960495,-6.487,-8.057,-1.824,
27,218.85,9.520,23,218.70,-11.00,960495,-5.862,-7.278,-1.817,
28,218.86,8.792,9,218.70,-12.00,960495,-5.395,-6.698,-1.828,
29,218.87,8.208,7,218.70,-13.00,960495,-5.018,-6.228,-1.846,
30,218.87,7.656,6,218.70,-14.00,960495,-4.662,-5.784,-1.852,
31,218.88,7.188,8,218.70,-15.00,960495,-4.357,-5.406,-1.860,
32,218.88,6.768,8,218.70,-16.00,960495,-4.084,-5.065,-1.866,
1,0.00,0.000,0,218.88,0.00,960697,0.000,0.000,0.000,
2,0.00,0.000,0,218.88,0.00,960697,0.000,0.000,0.000,
3,0.00,0.000,0,218.88,0.00,960697,0.000,0.000,0.000,
4,0.00,0.000,0,218.88,0.00,960697,0.000,0.000,0.000,
5,0.00,0.000,0,218.88,0.00,960697,0.000,0.000,0.000,
6,0.00,0.000,0,218.88,0.00,960697,0.000,0.000,0.000,
7,0.00,0.000,0,218.88,0.00,960697,0.000,0.000,0.000,
8,0.00,0.000,0,218.88,0.00,960697,0.000,0.000,0.000,
23,219.01,14.928,10,218.88,-7.00,960697,-9.326,-11.513,-1.819,
24,219.02,13.012,5,218.88,-8.00,960697,-8.111,-10.012,-1.811,
25,219.02,11.592,7,218.88,-9.00,960697,-7.208,-8.895,-1.813,
26,219.03,10.500,7,218.88,-10.00,960697,-6.510,-8.034,-1.823,
27,219.03,9.504,24,218.88,-11.00,960697,-5.875,-7.247,-1.813,
28,219.04,8.784,8,218.88,-12.00,960697,-5.411,-6.674,-1.826,
29,219.05,8.204,6,218.88,-13.00,960697,-5.035,-6.209,-1.845,
30,219.05,7.656,7,218.88,-14.00,960697,-4.680,-5.769,-1.852,
31,219.06,7.184,7,218.88,-15.00,960697,-4.372,-5.389,-1.859,
32,219.06,6.764,7,218.88,-16.00,960697,-4.097,-5.049,-1.864,
1,0.00,0.000,0,218.88,0.00,960697,0.000,0.000,0.000,
2,0.00,0.000,0,218.88,0.00,960697,0.000,0.000,0.000,
3,0.00,0.000,0,218.88,0.00,960697,0.000,0.000,0.000,
4,0.00,0.000,0,218.88,0.00,960697,0.000,0.000,0.000,
5,0.00,0.000,0,218.88,0.00,960697,0.000,0.000,0.000,
6,0.00,0.000,0,218.88,0.00,960697,0.000,0.000,0.000,
7,0.00,0.000,0,218.88,0.00,960697,0.000,0.000,0.000,
8,0.00,0.000,0,218.88,0.00,960697,0.000,0.000,0.000,
23,219.01,14.928,10,218.88,-7.00,960697,-9.326,-11.513,-1.819,
24,219.02,13.012,5,218.88,-8.00,960697,-8.111,-10.012,-1.811,
25,219.02,11.592,7,218.88,-9.00,960697,-7.208,-8.895,-1.813,
26,219.03,10.500,7,218.88,-10.00,960697,-6.510,-8.034,-1.823,
27,219.03,9.504,24,218.88,-11.00,960697,-5.875,-7.247,-1.813,
28,219.04,8.784,8,218.88,-12.00,960697,-5.411,-6.674,-1.826,
29,219.05,8.204,6,218.88,-13.00,960697,-5.035,-6.209,-1.845,
30,219.05,7.656,7,218.88,-14.00,960697,-4.680,-5.769,-1.852,
31,219.06,7.184,7,218.88,-15.00,960697,-4.372,-5.389,-1.859,
32,219.06,6.764,7,218.88,-16.00,960697,-4.097,-5.049,-1.864,
1,0.00,0.000,0,219.06,0.00,960697,0.000,0.000,0.000,
2,0.00,0.000,0,219.06,0.00,960697,0.000,0.000,0.000,
3,0.00,0.000,0,219.06,0.00,960697,0.000,0.000,0.000,
4,0.00,0.000,0,219.06,0.00,960697,0.000,0.000,0.000,
5,0.00,0.000,0,219.06,0.00,960697,0.000,0.000,0.000,
6,0.00,0.000,0,219.06,0.00,960697,0.000,0.000,0.000,
7,0.00,0.000,0,219.06,0.00,960697,0.000,0.000,0.000,
8,0.00,0.000,0,219.06,0.00,960697,0.000,0.000,0.000,
23,219.19,14.912,10,219.06,-7.00,960697,-9.353,-11.471,-1.817,
24,219.20,13.024,5,219.06,-8.00,960697,-8.150,-9.996,-1.813,
25,219.20,11.596,6,219.06,-9.00,960697,-7.239,-8.876,-1.814,
26,219.21,10.504,6,219.06,-10.00,960697,-6.538,-8.016,-1.824,
27,219.21,9.504,25,219.06,-11.00,960697,-5.898,-7.229,-1.813,
28,219.22,8.776,8,219.06,-12.00,960697,-5.427,-6.651,-1.825,
29,219.23,8.196,7,219.06,-13.00,960697,-5.050,-6.187,-1.844,
30,219.23,7.648,6,219.06,-14.00,960697,-4.693,-5.748,-1.850,
31,219.24,7.176,8,219.06,-15.00,960697,-4.384,-5.369,-1.857,
32,219.24,6.760,8,219.06,-16.00,960697,-4.111,-5.033,-1.863,
1,0.00,0.000,0,219.06,0.00,960697,0.000,0.000,0.000,
2,0.00,0.000,0,219.06,0.00,960697,0.000,0.000,0.000,
3,0.00,0.000,0,219.06,0.00,960697,0.000,0.000,0.000,
4,0.00,0.000,0,219.06,0.00,960697,0.000,0.000,0.000,
5,0.00,0.000,0,219.06,0.00,960697,0.000,0.000,0.000,
6,0.00,0.000,0,219.06,0.00,960697,0.000,0.000,0.000,
7,0.00,0.000,0,219.06,0.00,960697,0.000,0.000,0.000,
8,0.00,0.000,0,219.06,0.00,960697,0.000,0.000,0.000,
23,219.19,14.912,10,219.06,-7.00,960697,-9.353,-11.471,-1.817,
24,219.20,13.024,5,219.06,-8.00,960697,-8.150,-9.996,-1.813,
25,219.20,11.596,6,219.06,-9.00,960697,-7.239,-8.876,-1.814,
26,219.21,10.504,6,219.06,-10.00,960697,-6.538,-8.016,-1.824,
27,219.21,9.504,25,219.06,-11.00,960697,-5.898,-7.229,-1.813,
28,219.22,8.776,8,219.06,-12.00,960697,-5.427,-6.651,-1.825,
29,219.23,8.196,7,219.06,-13.00,960697,-5.050,-6.187,-1.844,
30,219.23,7.648,6,219.06,-14.00,960697,-4.693,-5.748,-1.850,
31,219.24,7.176,8,219.06,-15.00,960697,-4.384,-5.369,-1.857,
32,219.24,6.760,8,219.06,-16.00,960697,-4.111,-5.033,-1.863,
1,0.00,0.000,0,219.24,0.00,960697,0.000,0.000,0.000,
2,0.00,0.000,0,219.24,0.00,960697,0.000,0.000,0.000,
3,0.00,0.000,0,219.24,0.00,960697,0.000,0.000,0.000,
4,0.00,0.000,0,219.24,0.00,960697,0.000,0.000,0.000,
5,0.00,0.000,0,219.24,0.00,960697,0.000,0.000,0.000,
6,0.00,0.000,0,219.24,0.00,960697,0.000,0.000,0.000,
7,0.00,0.000,0,219.24,0.00,960697,0.000,0.000,0.000,
8,0.00,0.000,0,219.24,0.00,960697,0.000,0.000,0.000,
23,219.37,14.896,10,219.24,-7.00,960697,-9.378,-11.430,-1.815,
24,219.38,13.016,5,219.24,-8.00,960697,-8.176,-9.964,-1.811,
25,219.38,11.588,6,219.24,-9.00,960697,-7.262,-8.847,-1.813,
26,219.39,10.500,6,219.24,-10.00,960697,-6.561,-7.993,-1.823,
27,219.39,9.500,26,219.24,-11.00,960697,-5.918,-7.207,-1.813,
28,219.40,8.768,8,219.24,-12.00,960697,-5.443,-6.628,-1.823,
29,219.41,8.200,6,219.24,-13.00,960697,-5.071,-6.174,-1.845,
30,219.41,7.648,6,219.24,-14.00,960697,-4.711,-5.733,-1.850,
31,219.42,7.176,8,219.24,-15.00,960697,-4.401,-5.355,-1.857,
32,219.42,6.760,8,219.24,-16.00,960697,-4.126,-5.020,-1.863,
1,0.00,0.000,0,219.24,0.00,960697,0.000,0.000,0.000,
2,0.00,0.000,0,219.24,0.00,960697,0.000,0.000,0.000,
3,0.00,0.000,0,219.24,0.00,960697,0.000,0.000,0.000,
4,0.00,0.000,0,219.24,0.00,960697,0.000,0.000,0.000,
5,0.00,0.000,0,219.24,0.00,960697,0.000,0.000,0.000,
6,0.00,0.000,0,219.24,0.00,960697,0.000,0.000,0.000,
7,0.00,0.000,0,219.24,0.00,960697,0.000,0.000,0.000,
8,0.00,0.000,0,219.24,0.00,960697,0.000,0.000,0.000,
23,219.37,14.896,10,219.24,-7.00,960697,-9.378,-11.430,-1.815,
24,219.38,13.016,5,219.24,-8.00,960697,-8.176,-9.964,-1.811,
25,219.38,11.588,6,219.24,-9.00,960697,-7.262,-8.847,-1.813,
26,219.39,10.500,6,219.24,-10.00,960697,-6.561,-7.993,-1.823,
27,219.39,9.500,26,219.24,-11.00,960697,-5.918,-7.207,-1.813,
28,219.40,8.768,8,219.24,-12.00,960697,-5.443,-6.628,-1.823,
29,219.41,8.200,6,219.24,-13.00,960697,-5.071,-6.174,-1.845,
30,219.41,7.648,6,219.24,-14.00,960697,-4.711,-5.733,-1.850,
31,219.42,7.176,8,219.24,-15.00,960697,-4.401,-5.355,-1.857,
32,219.42,6.760,8,219.24,-16.00,960697,-4.126,-5.020,-1.863,
1,0.00,0.000,0,219.42,0.00,960697,0.000,0.000,0.000,
2,0.00,0.000,0,219.42,0.00,960697,0.000,0.000,0.000,
3,0.00,0.000,0,219.42,0.00,960697,0.000,0.000,0.000,
4,0.00,0.000,0,219.42,0.00,960697,0.000,0.000,0.000,
5,0.00,0.000,0,219.42,0.00,960697,0.000,0.000,0.000,
6,0.00,0.000,0,219.42,0.00,960697,0.000,0.000,0.000,
7,0.00,0.000,0,219.42,0.00,960697,0.000,0.000,0.000,
8,0.00,0.000,0,219.42,0.00,960697,0.000,0.000,0.000,
23,219.55,14.884,10,219.42,-7.00,960697,-9.407,-11.391,-1.814,
24,219.56,13.008,5,219.42,-8.00,960697,-8.202,-9.932,-1.810,
25,219.56,11.588,6,219.42,-9.00,960697,-7.289,-8.824,-1.813,
26,219.57,10.496,6,219.42,-10.00,960697,-6.583,-7.969,-1.823,
27,219.57,9.496,28,219.42,-11.00,960697,-5.938,-7.185,-1.812,
28,219.58,8.768,8,219.42,-12.00,960697,-5.463,-6.611,-1.823,
29,219.59,8.196,6,219.42,-13.00,960697,-5.088,-6.155,-1.844,
30,219.59,7.640,6,219.42,-14.00,960697,-4.724,-5.713,-1.848,
31,219.60,7.172,8,219.42,-15.00,960697,-4.415,-5.339,-1.856,
32,219.60,6.760,7,219.42,-16.00,960697,-4.142,-5.007,-1.863,
1,0.00,0.000,0,219.42,0.00,960697,0.000,0.000,0.000,
2,0.00,0.000,0,219.42,0.00,960697,0.000,0.000,0.000,
3,0.00,0.000,0,219.42,0.00,960697,0.000,0.000,0.000,
4,0.00,0.000,0,219.42,0.00,960697,0.000,0.000,0.000,
5,0.00,0.000,0,219.42,0.00,960697,0.000,0.000,0.000,
6,0.00,0.000,0,219.42,0.00,960697,0.000,0.000,0.000,
7,0.00,0.000,0,219.42,0.00,960697,0.000,0.000,0.000,
8,0.00,0.000,0,219.42,0.00,960697,0.000,0.000,0.000,
23,219.55,14.884,10,219.42,-7.00,960697,-9.407,-11.391,-1.814,
24,219.56,13.008,5,219.42,-8.00,960697,-8.202,-9.932,-1.810,
25,219.56,11.588,6,219.42,-9.00,960697,-7.289,-8.824,-1.813,
26,219.57,10.496,6,219.42,-10.00,960697,-6.583,-7.969,-1.823,
27,219.57,9.496,28,219.42,-11.00,960697,-5.938,-7.185,-1.812,
28,219.58,8.768,8,219.42,-12.00,960697,-5.463,-6.611,-1.823,
29,219.59,8.196,6,219.42,-13.00,960697,-5.088,-6.155,-1.844,
30,219.59,7.640,6,219.42,-14.00,960697,-4.724,-5.713,-1.848,
31,219.60,7.172,8,219.42,-15.00,960697,-4.415,-5.339,-1.856,
32,219.60,6.760,7,219.42,-16.00,960697,-4.142,-5.007,-1.863,
1,0.00,0.000,0,219.60,0.00,960897,0.000,0.000,0.000,
2,0.00,0.000,0,219.60,0.00,960897,0.000,0.000,0.000,
3,0.00,0.000,0,219.60,0.00,960897,0.000,0.000,0.000,
4,0.00,0.000,0,219.60,0.00,960897,0.000,0.000,0.000,
5,0.00,0.000,0,219.60,0.00,960897,0.000,0.000,0.000,
6,0.00,0.000,0,219.60,0.00,960897,0.000,0.000,0.000,
7,0.00,0.000,0,219.60,0.00,960897,0.000,0.000,0.000,
8,0.00,0.000,0,219.60,0.00,960897,0.000,0.000,0.000,
23,219.73,14.852,10,219.60,-7.00,960897,-9.422,-11.337,-1.810,
24,219.74,13.004,5,219.60,-8.00,960897,-8.231,-9.904,-1.810,
25,219.74,11.584,5,219.60,-9.00,960897,-7.315,-8.798,-1.812,
26,219.75,10.492,6,219.60,-10.00,960897,-6.606,-7.945,-1.822,
27,219.75,9.496,24,219.60,-11.00,960897,-5.961,-7.167,-1.812,
28,219.76,8.764,8,219.60,-12.00,960897,-5.482,-6.591,-1.822,
29,219.77,8.192,6,219.60,-13.00,960897,-5.105,-6.136,-1.843,
30,219.77,7.648,6,219.60,-14.00,960897,-4.747,-5.704,-1.850,
31,219.78,7.168,9,219.60,-15.00,960897,-4.429,-5.322,-1.855,
32,219.78,6.756,8,219.60,-16.00,960897,-4.155,-4.991,-1.862,
1,0.00,0.000,0,219.60,0.00,960897,0.000,0.000,0.000,
2,0.00,0.000,0,219.60,0.00,960897,0.000,0.000,0.000,
3,0.00,0.000,0,219.60,0.00,960897,0.000,0.000,0.000,
4,0.00,0.000,0,219.60,0.00,960897,0.000,0.000,0.000,
5,0.00,0.000,0,219.60,0.00,960897,0.000,0.000,0.000,
6,0.00,0.000,0,219.60,0.00,960897,0.000,0.000,0.000,
7,0.00,0.000,0,219.60,0.00,960897,0.000,0.000,0.000,
8,0.00,0.000,0,219.60,0.00,960897,0.000,0.000,0.000,
23,219.73,14.852,10,219.60,-7.00,960897,-9.422,-11.337,-1.810,
24,219.74,13.004,5,219.60,-8.00,960897,-8.231,-9.904,-1.810,
25,219.74,11.584,5,219.60,-9.00,960897,-7.315,-8.798,-1.812,
26,219.75,10.492,6,219.60,-10.00,960897,-6.606,-7.945,-1.822,
27,219.75,9.496,24,219.60,-11.00,960897,-5.961,-7.167,-1.812,
28,219.76,8.764,8,219.60,-12.00,960897,-5.482,-6.591,-1.822,
29,219.77,8.192,6,219.60,-13.00,960897,-5.105,-6.136,-1.843,
30,219.77,7.648,6,219.60,-14.00,960897,-4.747,-5.704,-1.850,
31,219.78,7.168,9,219.60,-15.00,960897,-4.429,-5.322,-1.855,
32,219.78,6.756,8,219.60,-16.00,960897,-4.155,-4.991,-1.862,
1,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
2,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
3,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
4,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
5,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
6,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
7,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
8,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
17,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
23,219.91,14.836,10,219.78,-7.00,960897,-9.448,-11.295,-1.808,
24,219.92,12.992,6,219.78,-8.00,960897,-8.254,-9.869,-1.808,
25,219.92,11.584,6,219.78,-9.00,960897,-7.342,-8.775,-1.812,
26,219.93,10.488,6,219.78,-10.00,960897,-6.628,-7.921,-1.821,
27,219.93,9.504,14,219.78,-11.00,960897,-5.988,-7.154,-1.813,
28,219.94,8.760,10,219.78,-12.00,960897,-5.500,-6.571,-1.821,
29,219.95,8.188,7,219.78,-13.00,960897,-5.122,-6.117,-1.842,
30,219.95,7.636,6,219.78,-14.00,960897,-4.758,-5.680,-1.847,
31,219.96,7.168,7,219.78,-15.00,960897,-4.446,-5.308,-1.855,
32,219.96,6.760,8,219.78,-16.00,960897,-4.173,-4.981,-1.863,
1,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
2,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
3,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
4,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
5,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
6,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
7,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
8,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
17,0.00,0.000,0,219.78,0.00,960897,0.000,0.000,0.000,
23,219.91,14.836,10,219.78,-7.00,960897,-9.448,-11.295,-1.808,
24,219.92,12.992,6,219.78,-8.00,960897,-8.254,-9.869,-1.808,
25,219.92,11.584,6,219.78,-9.00,960897,-7.342,-8.775,-1.812,
26,219.93,10.488,6,219.78,-10.00,960897,-6.628,-7.921,-1.821,
27,219.93,9.504,14,219.78,-11.00,960897,-5.988,-7.154,-1.813,
28,219.94,8.760,10,219.78,-12.00,960897,-5.500,-6.571,-1.821,
29,219.95,8.188,7,219.78,-13.00,960897,-5.122,-6.117,-1.842,
30,219.95,7.636,6,219.78,-14.00,960897,-4.758,-5.680,-1.847,
31,219.96,7.168,7,219.78,-15.00,960897,-4.446,-5.308,-1.855,
32,219.96,6.760,8,219.78,-16.00,960897,-4.173,-4.981,-1.863,
1,0.00,0.000,0,219.96,0.00,960897,0.000,0.000,0.000,
2,0.00,0.000,0,219.96,0.00,960897,0.000,0.000,0.000,
3,0.00,0.000,0,219.96,0.00,960897,0.000,0.000,0.000,
4,0.00,0.000,0,219.96,0.00,960897,0.000,0.000,0.000,
5,0.00,0.000,0,219.96,0.00,960897,0.000,0.000,0.000,
6,0.00,0.000,0,219.96,0.00,960897,0.000,0.000,0.000,
7,0.00,0.000,0,219.96,0.00,960897,0.000,0.000,0.000,
8,0.00,0.000,0,219.96,0.00,960897,0.000,0.000,0.000,
23,220.09,14.824,9,219.96,-7.00,960897,-9.475,-11.256,-1.807,
24,220.10,13.000,5,219.96,-8.00,960897,-8.290,-9.849,-1.809,
25,220.10,11.572,6,219.96,-9.00,960897,-7.362,-8.743,-1.810,
26,220.11,10.476,6,219.96,-10.00,960897,-6.645,-7.892,-1.819,
27,220.11,9.500,16,219.96,-11.00,960897,-6.008,-7.132,-1.813,
28,220.12,8.760,7,219.96,-12.00,960897,-5.520,-6.553,-1.821,
29,220.13,8.188,6,219.96,-13.00,960897,-5.141,-6.101,-1.842,
